,duration,protocol_type,service,flag,src_bytes,dst_bytes,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,num_root,num_file_creations,num_shells,num_access_files,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,AttackType
3244,0,tcp,http,SF,211,2246,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,8,255,1,0,0.12,0.02,0,0,0,0,Normal
3245,0,udp,domain_u,SF,46,86,0,0,0,0,0,0,0,0,0,0,0,248,246,0,0,0,0,0.99,0.01,0,255,254,1,0.01,0,0,0,0,0,0,Normal
3246,2074,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0.33,0.33,0.67,0.67,1,0,0,255,242,0.95,0.01,0,0,0.02,0.02,0.24,0.25,Attack
3247,0,udp,private,SF,56,57,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.94,0,0,0,0,0,Normal
3248,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,90,77,0.84,0.03,0.01,0.03,0,0,0.11,0,Attack
3249,0,tcp,smtp,SF,1407,331,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,137,150,0.42,0.05,0.01,0.01,0,0,0.02,0.02,Normal
3250,0,tcp,http,SF,54540,8314,0,2,0,1,1,0,0,0,0,0,0,3,23,0,0,0,0,1,0,0.09,255,250,0.98,0.01,0,0,0,0,0.06,0.06,Attack
3251,0,tcp,http,SF,230,260,0,0,0,1,0,0,0,0,0,0,0,1,15,0,0,0,0,1,0,0.27,34,255,1,0,0.03,0.07,0.03,0,0,0,Normal
3252,0,udp,private,SF,43,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,Attack
3253,0,tcp,http,SF,252,4580,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3254,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,115,3,0,0,1,1,0.03,0.07,0,255,3,0.01,0.07,0,0,0,0,1,1,Attack
3255,0,tcp,http,SF,313,2398,0,0,0,1,0,0,0,0,0,0,0,16,22,0,0,0,0,1,0,0.18,255,255,1,0,0,0,0,0,0,0,Normal
3256,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,242,11,0.05,0,0.95,1,0.05,0.06,0,255,11,0.04,0.07,0,0,0.04,0,0.96,1,Attack
3257,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,105,0.41,0.52,0,0,0.31,0.76,0.51,0,Attack
3258,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,245,14,0,0,1,1,0.06,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,Attack
3259,0,tcp,http,SF,204,308,0,0,0,1,0,0,0,0,0,0,0,19,23,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,Normal
3260,0,tcp,http,SF,297,305,0,0,0,1,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,Normal
3261,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,254,19,0,0,1,1,0.07,0.07,0,255,19,0.07,0.07,0,0,0,0,1,1,Attack
3262,0,tcp,http,SF,278,311,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,31,255,1,0,0.03,0.04,0,0,0,0,Normal
3263,0,tcp,http,SF,296,1432,0,0,0,1,0,0,0,0,0,0,0,8,11,0,0,0,0,1,0,0.36,255,255,1,0,0,0,0,0,0,0,Normal
3264,0,tcp,http,SF,218,24815,0,0,0,1,0,0,0,0,0,0,0,1,7,0,0,0,0,1,0,0.43,4,255,1,0,0.25,0.04,0,0,0,0,Normal
3265,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,18,1,0,1,0.11,0,0,0,0,Attack
3266,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,1,1,0,0,1,0,0,71,59,0.83,0.03,0.01,0,0.83,1,0,0,Attack
3267,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,212,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,Attack
3268,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,238,0.93,0.02,0,0,0,0,0.02,0,Attack
3269,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,272,15,0,0,1,1,0.06,0.06,0,255,15,0.06,0.07,0,0,0,0,1,1,Attack
3270,0,tcp,private,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,262,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,Attack
3271,0,tcp,pop_3,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,239,84,0.33,0.01,0,0.02,1,1,0,0,Attack
3272,1,tcp,smtp,SF,2525,335,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,25,0.1,0.03,0,0,0,0,0.77,0,Normal
3273,0,tcp,http,SF,205,808,0,0,0,1,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,9,127,1,0,0.11,0.06,0,0,0,0,Normal
3274,808,tcp,http,RSTR,47744,0,0,0,0,1,0,0,0,0,0,0,0,85,85,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.46,0.46,Attack
3275,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0,0,1,1,0.14,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1,Attack
3276,0,udp,private,SF,42,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,Attack
3277,281,tcp,ftp,SF,164,599,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,50,24,0.48,0.08,0.02,0,0,0,0,0,Attack
3278,0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,415,1,0,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,Attack
3279,0,tcp,nnsp,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.71,0.71,0,0,0,0.72,1,Attack
3280,0,tcp,http,SF,246,2585,0,0,0,1,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,198,255,1,0,0.01,0.01,0,0,0,0,Normal
3281,0,tcp,http,SF,287,7384,0,0,0,1,0,0,0,0,0,0,0,19,34,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,Normal
3282,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,223,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,Attack
3283,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,1,62,0,0,0,0,1,0,1,2,34,1,0,1,0.29,0,0,0,0,Attack
3284,0,udp,private,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0.02,0,0,0,0,0,Attack
3285,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.19,0.19,0.81,0.81,1,0,0,255,255,1,0,0,0,0.04,0.04,0.68,0.68,Attack
3286,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,209,209,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,Normal
3287,0,tcp,http,SF,422,1354,0,0,0,1,0,0,0,0,0,0,0,2,11,0,0,0,0,1,0,0.27,17,255,1,0,0.06,0.05,0,0,0,0,Normal
3288,0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,20,1,1,0,0,0.07,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,Attack
3289,0,tcp,imap4,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0.5,1,0.5,1,1,255,64,0.25,0.01,0,0,0,0,0.65,1,Attack
3290,0,tcp,http,SF,225,686,0,0,0,1,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3291,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,398,1,0.18,0,0.81,1,0,1,0,255,1,0,0.9,0,0,0.15,0,0.85,1,Attack
3292,0,tcp,pop_3,SF,30,217,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,112,13,0.12,0.04,0.01,0,0,0,0,0,Attack
3293,0,tcp,http,SF,214,10172,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,135,255,1,0,0.01,0.03,0,0,0,0,Normal
3294,0,tcp,http,SF,54540,8314,0,2,0,1,1,0,0,0,0,0,0,4,9,0,0,0,0,1,0,0.22,255,248,0.97,0.01,0,0,0,0,0.06,0.06,Attack
3295,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,73,1,0,0,0,0,0.01,1,0,255,1,0,0.72,0.91,0,0,0,0.09,0,Attack
3296,0,tcp,http,SF,373,283,0,0,0,1,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3297,0,udp,private,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,Attack
3298,281,tcp,ftp,SF,163,601,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,13,0.05,0.72,0,0,0,0,0.71,0,Attack
3299,0,tcp,http,SF,219,1680,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,147,255,1,0,0.01,0.01,0,0,0,0,Normal
3300,0,tcp,http,RSTR,54540,8314,0,2,0,1,1,0,0,0,0,0,0,3,10,0,0,0.33,0.1,1,0,0.3,255,255,1,0,0,0,0.01,0.01,0.05,0.05,Attack
3301,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0.06,0.06,0.94,0.94,1,0,0,255,253,0.99,0.01,0,0,0.02,0.02,0.73,0.73,Attack
3302,5,tcp,pop_3,SF,30,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,250,0.98,0.01,0,0,0,0,0,0,Attack
3303,0,tcp,http,SF,287,622,0,0,0,1,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3304,0,tcp,pop_3,RSTO,0,36,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,1,1,0.5,1,1,255,26,0.1,0.03,0,0,0,0,0.35,0.96,Attack
3305,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,49,0.19,0.02,0,0,0,0,0.17,0.84,Attack
3306,28,tcp,ftp,SF,1031,3081,0,22,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,35,5,0.14,0.09,0.03,0,0,0,0,0,Normal
3307,0,tcp,http,SF,229,309,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,44,255,1,0,0.02,0.05,0,0,0,0,Normal
3308,0,tcp,netstat,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,240,18,0,0,1,1,0.08,0.07,0,255,18,0.07,0.07,0,0,0,0,1,1,Attack
3309,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,15,1,1,0,0,0.05,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,Attack
3310,0,tcp,http,SF,213,2280,0,0,0,1,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,60,237,1,0,0.02,0.03,0,0,0,0,Normal
3311,0,tcp,http,SF,189,1274,0,0,0,1,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,Normal
3312,0,tcp,gopher,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,203,10,0,0,1,1,0.05,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,Attack
3313,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,19,0.07,0.02,0,0,0,0,0.28,1,Attack
3314,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4,1,1,0,0,0.03,0.06,0,255,4,0.02,0.06,0,0,0.99,1,0,0,Attack
3315,0,tcp,remote_job,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0.09,1,0.88,0,0.01,1,0,255,1,0,0.21,0,0,0.07,1,0.85,0,Attack
3316,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,Normal
3317,0,udp,private,SF,52,50,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Normal
3318,0,tcp,telnet,SF,126,174,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,161,0.63,0.02,0,0,0,0,0.02,0.02,Attack
3319,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,215,0.84,0.02,0,0,0,0,0.07,0,Attack
3320,0,udp,private,SF,55,54,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.96,0,0,0,0,0,Normal
3321,0,tcp,http,SF,259,1448,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,62,255,1,0,0.02,0.01,0,0,0,0,Normal
3322,0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,33,0.13,0.45,0,0,0,0,0.13,1,Normal
3323,0,udp,domain_u,SF,32,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,12,0.05,0.02,0.05,0,0,0,0.01,0,Normal
3324,7691,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,161,0.63,0.02,0,0,0.54,0.52,0.01,0.01,Attack
3325,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,Attack
3326,0,tcp,http,SF,325,401,0,0,0,1,0,0,0,0,0,0,0,6,11,0,0,0,0,1,0,0.45,255,255,1,0,0,0,0,0,0,0,Normal
3327,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,9,1,1,0,0,0.03,0.07,0,255,9,0.04,0.07,0,0,1,1,0,0,Attack
3328,0,tcp,http,SF,238,419,0,0,0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,7,156,1,0,0.14,0.06,0,0.01,0,0,Normal
3329,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,234,6,0,0,1,1,0.03,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,Attack
3330,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,15,1,1,0,0,0.06,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,Attack
3331,0,tcp,ftp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,2,1,1,0,0,0.01,0.09,0,255,2,0.01,0.09,0,0,1,1,0,0,Attack
3332,0,tcp,http,SF,298,22769,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.5,1,255,1,0,1,0.05,0,0,0,0,Normal
3333,0,udp,other,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0.06,0.53,0,255,1,0,0.49,0.97,0,0,0,0.03,0,Attack
3334,280,tcp,ftp_data,SF,283618,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,Attack
3335,0,tcp,http,SF,393,6248,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3336,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,1,1,0,0,1,0,0,255,255,1,0,0,0,0.78,0.78,0.19,0.19,Attack
3337,0,tcp,http,SF,234,1578,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,255,1,0,0.33,0.01,0,0,0,0,Normal
3338,0,tcp,pop_3,RSTO,0,36,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,1,0.33,1,1,195,59,0.24,0.03,0.01,0.03,0.01,0,0.89,0.98,Attack
3339,0,tcp,http,SF,224,1116,0,0,0,1,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,99,255,1,0,0.01,0.04,0,0,0,0,Normal
3340,0,tcp,http,SF,384,409,0,0,0,1,0,0,0,0,0,0,0,16,23,0,0,0,0,1,0,0.13,156,255,1,0,0.01,0.05,0,0,0,0,Normal
3341,4,tcp,pop_3,SF,25,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,70,67,0.94,0.03,0.01,0.03,0,0,0,0,Attack
3342,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,122,18,0,0,1,1,0.15,0.06,0,255,18,0.07,0.05,0,0,0,0,1,1,Attack
3343,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,1,1,0,0,1,0,0,255,255,1,0,0,0,0.31,0.31,0.68,0.68,Attack
3344,806,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,0,52,52,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.24,0.24,Attack
3345,0,tcp,http,SF,214,4984,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,139,255,1,0,0.01,0.01,0,0,0,0,Normal
3346,0,tcp,http,SF,335,1903,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,105,255,1,0,0.01,0.01,0,0,0,0,Normal
3347,1,tcp,finger,SF,5,358,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,26,2,0.08,0.42,0.04,0,0,0,0.12,0,Attack
3348,0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,226,9,0,0,1,1,0.04,0.08,0,255,9,0.04,0.08,0,0,0,0,1,1,Attack
3349,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,170,8,0,0,1,1,0.05,0.06,0,255,8,0.03,0.05,0,0,0,0,1,1,Attack
3350,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,232,9,0,0,1,1,0.04,0.08,0,255,9,0.04,0.08,0,0,0,0,1,1,Attack
3351,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,114,11,0,0,1,1,0.1,0.07,0,255,11,0.04,0.07,0,0,0,0,1,1,Attack
3352,0,tcp,http,SF,301,2507,0,0,0,1,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,230,0.9,0.02,0,0,0,0,0.06,0,Normal
3353,0,tcp,smtp,SF,774,327,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,108,68,0.63,0.05,0.01,0,0,0,0,0,Normal
3354,0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,145,17,0,0,1,1,0.12,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,Attack
3355,0,tcp,http,SF,233,868,0,0,0,1,0,0,0,0,0,0,0,33,33,0,0,0,0,1,0,0,109,255,1,0,0.01,0.02,0,0,0,0,Normal
3356,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,0,0,1,1,0.02,0.6,0,47,1,0.02,0.55,0.91,0,0,0,0.91,1,Attack
3357,0,tcp,http,SF,194,2616,0,0,0,1,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,Normal
3358,799,tcp,http,RSTR,72564,0,0,0,0,1,0,0,0,0,0,0,0,13,13,0,0,1,1,1,0,0,242,239,0.99,0.01,0,0,0,0,0.07,0.07,Attack
3359,0,udp,private,SF,46,48,0,0,0,0,0,0,0,0,0,0,0,45,45,0,0,0,0,1,0,0,255,254,1,0.01,0.17,0,0,0,0,0,Normal
3360,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,224,13,0,0,1,1,0.06,0.07,0,255,13,0.05,0.08,0,0,0,0,1,1,Attack
3361,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,82,0.32,0.03,0,0,0.01,0.04,0.11,0.16,Attack
3362,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,121,10,0,0,1,1,0.08,0.07,0,255,10,0.04,0.06,0,0,0,0,1,1,Attack
3363,0,udp,private,SF,45,42,0,0,0,0,0,0,0,0,0,0,0,495,495,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,Normal
3364,0,tcp,http,SF,208,3376,0,0,0,1,0,0,0,0,0,0,0,13,25,0,0,0,0,1,0,0.08,27,255,1,0,0.04,0.02,0,0,0,0,Normal
3365,1,tcp,smtp,SF,2599,293,0,0,0,1,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,226,0.89,0.11,0,0,0,0,0.1,0,Attack
3366,0,tcp,http,SF,303,7132,0,0,0,1,0,0,0,0,0,0,0,7,10,0,0,0,0,1,0,0.3,255,255,1,0,0,0,0,0,0,0,Normal
3367,0,tcp,telnet,RSTO,0,12,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.25,1,0.5,1,0,0.75,50,94,0.42,0.1,0.02,0.02,0,0.01,0.18,0.57,Attack
3368,0,tcp,http,SF,209,999,0,0,0,1,0,0,0,0,0,0,0,38,38,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3369,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,463,1,0.07,0,0.93,1,0,1,0,255,1,0,1,0,0,0.08,0,0.92,1,Attack
3370,2066,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.51,0.54,Attack
3371,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0.2,0,0.4,1,0,0.6,103,86,0.34,0.03,0.01,0.02,1,1,0,0,Attack
3372,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,277,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,Attack
3373,0,tcp,http,SF,195,2790,0,0,0,1,0,0,0,0,0,0,0,42,47,0,0,0,0,1,0,0.09,134,255,1,0,0.01,0.01,0,0,0,0,Normal
3374,1,tcp,smtp,SF,987,330,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,234,149,0.62,0.03,0,0.01,0.01,0,0,0,Normal
3375,0,tcp,http,SF,308,4613,0,0,0,1,0,0,0,0,0,0,0,20,20,0,0,0,0,1,0,0,107,255,1,0,0.01,0.03,0,0,0,0,Normal
3376,4,tcp,pop_3,SF,32,93,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,178,159,0.89,0.02,0.01,0,0,0,0.06,0,Attack
3377,0,tcp,ftp_data,SF,11,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,232,140,0.6,0.02,0.6,0,0,0,0,0,Normal
3378,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,1,1,0,0,1,0,0,255,255,1,0,0,0,0.83,0.83,0.14,0.14,Attack
3379,281,tcp,ftp,SF,162,601,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,57,0.22,0.02,0,0,0,0.02,0.57,0,Attack
3380,0,tcp,http,SF,207,2302,0,0,0,1,0,0,0,0,0,0,0,20,22,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,Normal
3381,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,509,509,0,0,0,0,1,0,0,255,35,0.14,0.02,0.14,0,0,0,0,0,Attack
3382,0,tcp,http,SF,158,12382,0,0,0,1,0,0,0,0,0,0,0,6,6,0.17,0.17,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3383,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,479,1,0.15,0,0.85,1,0,1,0,255,1,0,0.98,0,0,0.12,0,0.88,1,Attack
3384,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,1,1,0,0,1,0,0,255,255,1,0,0,0,0.63,0.63,0.34,0.34,Attack
3385,0,tcp,http,SF,342,2631,0,0,0,1,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,Normal
3386,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,0,225,224,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,Normal
3387,0,tcp,telnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0.27,1,0.4,1,0,0.8,36,85,0.33,0.14,0.03,0.02,0,0.01,0.86,0.71,Attack
3388,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,217,1,0,1,1,0,0,0,0,Attack
3389,0,tcp,http,SF,277,308,0,0,0,1,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.22,103,255,1,0,0.01,0.04,0,0,0,0,Normal
3390,1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0.75,0.5,0.5,0.75,0,255,72,0.28,0.02,0,0,0,0.01,0.73,0.68,Attack
3391,2074,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,0,11,11,0.36,0.36,0.64,0.64,1,0,0,255,242,0.95,0.01,0,0,0.02,0.02,0.23,0.24,Attack
3392,0,tcp,http,SF,221,6442,0,0,0,1,0,0,0,0,0,0,0,22,43,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,Normal
3393,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,15,1,1,0,0,0.09,0.1,0,255,15,0.06,0.1,0,0,1,1,0,0,Attack
3394,0,tcp,ftp,SF,25,157,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,31,11,0.35,0.13,0.03,0,0,0,0,0,Attack
3395,0,udp,private,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,Attack
